State,Year,Type_code,Type,Gender,Age_group,Total
Himachal Pradesh,2005,Professional_Profile,Public Sector Undertaking,Male,30-44,5
Himachal Pradesh,2005,Professional_Profile,Self-employed (Business activity),Male,30-44,3
Himachal Pradesh,2005,Professional_Profile,Professional Activity,Male,30-44,3
Himachal Pradesh,2005,Professional_Profile,Service (Government),Male,30-44,9
Himachal Pradesh,2005,Professional_Profile,Farming/Agriculture Activity,Male,30-44,3
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Male,30-44,15
Himachal Pradesh,2005,Professional_Profile,Retired Person,Male,30-44,0
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Male,30-44,24
Himachal Pradesh,2005,Professional_Profile,Unemployed,Female,45-59,0
Himachal Pradesh,2005,Professional_Profile,Self-employed (Business activity),Female,45-59,0
Himachal Pradesh,2005,Professional_Profile,Professional Activity,Female,45-59,0
Himachal Pradesh,2005,Professional_Profile,Public Sector Undertaking,Female,45-59,0
Himachal Pradesh,2005,Professional_Profile,Service (Government),Female,45-59,0
Himachal Pradesh,2005,Professional_Profile,Farming/Agriculture Activity,Female,45-59,0
Himachal Pradesh,2005,Professional_Profile,Student,Female,45-59,0
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Female,45-59,1
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Female,45-59,4
Himachal Pradesh,2005,Professional_Profile,Retired Person,Female,45-59,0
Himachal Pradesh,2005,Professional_Profile,Service (Private),Female,45-59,0
Himachal Pradesh,2005,Professional_Profile,House Wife,Female,45-59,8
Himachal Pradesh,2005,Professional_Profile,Student,Male,45-59,0
Himachal Pradesh,2005,Professional_Profile,House Wife,Male,45-59,0
Himachal Pradesh,2005,Professional_Profile,Self-employed (Business activity),Male,45-59,2
Himachal Pradesh,2005,Professional_Profile,Retired Person,Male,45-59,0
Himachal Pradesh,2005,Professional_Profile,Service (Government),Male,45-59,4
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Male,45-59,16
Himachal Pradesh,2005,Professional_Profile,Public Sector Undertaking,Male,45-59,1
Himachal Pradesh,2005,Professional_Profile,Farming/Agriculture Activity,Male,45-59,7
Himachal Pradesh,2005,Professional_Profile,Service (Private),Male,45-59,4
Himachal Pradesh,2005,Professional_Profile,Unemployed,Male,45-59,1
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Male,45-59,7
Himachal Pradesh,2005,Professional_Profile,Professional Activity,Male,45-59,0
Himachal Pradesh,2005,Professional_Profile,Student,Female,60+,0
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Female,60+,1
Himachal Pradesh,2005,Professional_Profile,Service (Government),Female,60+,0
Himachal Pradesh,2005,Professional_Profile,Unemployed,Female,60+,0
Himachal Pradesh,2005,Professional_Profile,House Wife,Female,60+,0
Himachal Pradesh,2005,Professional_Profile,Public Sector Undertaking,Female,60+,0
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Female,60+,2
Himachal Pradesh,2005,Professional_Profile,Self-employed (Business activity),Female,60+,0
Himachal Pradesh,2005,Professional_Profile,Professional Activity,Female,60+,0
Himachal Pradesh,2005,Professional_Profile,Farming/Agriculture Activity,Female,60+,0
Himachal Pradesh,2005,Professional_Profile,Service (Private),Female,60+,0
Himachal Pradesh,2005,Professional_Profile,Retired Person,Female,60+,0
Himachal Pradesh,2005,Professional_Profile,House Wife,Male,60+,0
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Male,60+,0
Himachal Pradesh,2005,Professional_Profile,Self-employed (Business activity),Male,60+,0
Himachal Pradesh,2005,Professional_Profile,Others (Please Specify),Male,60+,12
Himachal Pradesh,2005,Professional_Profile,Retired Person,Male,60+,0
Himachal Pradesh,2005,Professional_Profile,Farming/Agriculture Activity,Male,60+,2
Himachal Pradesh,2005,Professional_Profile,Unemployed,Male,60+,0
Himachal Pradesh,2005,Professional_Profile,Service (Private),Male,60+,1
Himachal Pradesh,2005,Professional_Profile,Student,Male,60+,0
Himachal Pradesh,2005,Professional_Profile,Professional Activity,Male,60+,0
Himachal Pradesh,2005,Professional_Profile,Public Sector Undertaking,Male,60+,0
Himachal Pradesh,2005,Professional_Profile,Service (Government),Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,House Wife,Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Female,0-14,3
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Student,Female,0-14,1
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Female,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,House Wife,Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,0-14,2
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Student,Male,0-14,1
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Male,0-14,0
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Female,15-29,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Female,15-29,1
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Female,15-29,0
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Female,15-29,0
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Female,15-29,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Female,15-29,13
Jammu & Kashmir,2005,Professional_Profile,House Wife,Female,15-29,17
Jammu & Kashmir,2005,Professional_Profile,Student,Female,15-29,3
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Female,15-29,0
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Female,15-29,3
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Female,15-29,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Female,15-29,17
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Male,15-29,14
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Male,15-29,0
Jammu & Kashmir,2005,Professional_Profile,Student,Male,15-29,14
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,15-29,18
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Male,15-29,0
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Male,15-29,18
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Male,15-29,6
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Male,15-29,23
Jammu & Kashmir,2005,Professional_Profile,House Wife,Male,15-29,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Male,15-29,1
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,15-29,19
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Male,15-29,0
Jammu & Kashmir,2005,Professional_Profile,House Wife,Female,30-44,14
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Female,30-44,10
Jammu & Kashmir,2005,Professional_Profile,Student,Female,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Female,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Female,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Female,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Female,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Female,30-44,3
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Female,30-44,9
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Female,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Female,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Female,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Student,Male,30-44,5
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,30-44,9
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Male,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Male,30-44,8
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Male,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Male,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Male,30-44,0
Jammu & Kashmir,2005,Professional_Profile,House Wife,Male,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Male,30-44,0
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Male,30-44,11
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,30-44,22
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Male,30-44,4
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Student,Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,House Wife,Female,45-59,1
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Female,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Male,45-59,1
Jammu & Kashmir,2005,Professional_Profile,House Wife,Male,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Male,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Male,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Male,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Male,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,45-59,10
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Male,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Male,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Male,45-59,1
Jammu & Kashmir,2005,Professional_Profile,Student,Male,45-59,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,45-59,5
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Female,60+,1
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Female,60+,2
Jammu & Kashmir,2005,Professional_Profile,Student,Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,House Wife,Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Female,60+,0
Jammu & Kashmir,2005,Professional_Profile,Service (Government),Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Self-employed (Business activity),Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,60+,4
Jammu & Kashmir,2005,Professional_Profile,Professional Activity,Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Farming/Agriculture Activity,Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,House Wife,Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Student,Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Unemployed,Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Retired Person,Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Service (Private),Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Public Sector Undertaking,Male,60+,0
Jammu & Kashmir,2005,Professional_Profile,Others (Please Specify),Male,60+,0
Jharkhand,2005,Professional_Profile,Service (Government),Female,0-14,0
Jharkhand,2005,Professional_Profile,Unemployed,Female,0-14,0
Jharkhand,2005,Professional_Profile,Student,Female,0-14,6
Jharkhand,2005,Professional_Profile,House Wife,Female,0-14,0
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Female,0-14,0
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,0-14,2
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,0-14,5
Jharkhand,2005,Professional_Profile,Professional Activity,Female,0-14,0
Jharkhand,2005,Professional_Profile,Retired Person,Female,0-14,0
Jharkhand,2005,Professional_Profile,Service (Private),Female,0-14,0
Jharkhand,2005,Professional_Profile,Retired Person,Male,0-14,0
Jharkhand,2005,Professional_Profile,Service (Private),Male,0-14,0
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Male,0-14,0
Jharkhand,2005,Professional_Profile,House Wife,Male,0-14,0
Jharkhand,2005,Professional_Profile,Service (Government),Male,0-14,0
Jharkhand,2005,Professional_Profile,Unemployed,Male,0-14,0
Jharkhand,2005,Professional_Profile,Professional Activity,Male,0-14,0
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,0-14,2
Jharkhand,2005,Professional_Profile,Student,Male,0-14,2
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,0-14,4
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Male,0-14,0
Jharkhand,2005,Professional_Profile,Service (Government),Female,15-29,1
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Female,15-29,0
Jharkhand,2005,Professional_Profile,Professional Activity,Female,15-29,0
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Female,15-29,0
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,15-29,16
Jharkhand,2005,Professional_Profile,Unemployed,Female,15-29,8
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Female,15-29,1
Jharkhand,2005,Professional_Profile,Student,Female,15-29,14
Jharkhand,2005,Professional_Profile,Retired Person,Female,15-29,0
Jharkhand,2005,Professional_Profile,House Wife,Female,15-29,57
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,15-29,15
Jharkhand,2005,Professional_Profile,Service (Private),Female,15-29,0
Jharkhand,2005,Professional_Profile,Professional Activity,Male,15-29,0
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Male,15-29,2
Jharkhand,2005,Professional_Profile,Student,Male,15-29,53
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Male,15-29,5
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,15-29,21
Jharkhand,2005,Professional_Profile,House Wife,Male,15-29,0
Jharkhand,2005,Professional_Profile,Service (Government),Male,15-29,0
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,15-29,28
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Male,15-29,38
Jharkhand,2005,Professional_Profile,Retired Person,Male,15-29,0
Jharkhand,2005,Professional_Profile,Unemployed,Male,15-29,20
Jharkhand,2005,Professional_Profile,Service (Private),Male,15-29,14
Jharkhand,2005,Professional_Profile,Unemployed,Female,30-44,14
Jharkhand,2005,Professional_Profile,House Wife,Female,30-44,76
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Female,30-44,0
Jharkhand,2005,Professional_Profile,Service (Government),Female,30-44,1
Jharkhand,2005,Professional_Profile,Student,Female,30-44,9
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,30-44,10
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Female,30-44,0
Jharkhand,2005,Professional_Profile,Service (Private),Female,30-44,9
Jharkhand,2005,Professional_Profile,Professional Activity,Female,30-44,0
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Female,30-44,0
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,30-44,9
Jharkhand,2005,Professional_Profile,Retired Person,Female,30-44,0
Jharkhand,2005,Professional_Profile,House Wife,Male,30-44,0
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Male,30-44,56
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,30-44,49
Jharkhand,2005,Professional_Profile,Professional Activity,Male,30-44,4
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Male,30-44,3
Jharkhand,2005,Professional_Profile,Service (Private),Male,30-44,13
Jharkhand,2005,Professional_Profile,Student,Male,30-44,14
Jharkhand,2005,Professional_Profile,Retired Person,Male,30-44,0
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Male,30-44,14
Jharkhand,2005,Professional_Profile,Service (Government),Male,30-44,4
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,30-44,24
Jharkhand,2005,Professional_Profile,Unemployed,Male,30-44,6
Jharkhand,2005,Professional_Profile,Professional Activity,Female,45-59,0
Jharkhand,2005,Professional_Profile,Retired Person,Female,45-59,0
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Female,45-59,0
Jharkhand,2005,Professional_Profile,Unemployed,Female,45-59,0
Jharkhand,2005,Professional_Profile,Service (Private),Female,45-59,0
Jharkhand,2005,Professional_Profile,Student,Female,45-59,0
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Female,45-59,0
Jharkhand,2005,Professional_Profile,Service (Government),Female,45-59,0
Jharkhand,2005,Professional_Profile,House Wife,Female,45-59,22
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Female,45-59,1
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,45-59,1
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,45-59,4
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,45-59,8
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Male,45-59,29
Jharkhand,2005,Professional_Profile,House Wife,Male,45-59,0
Jharkhand,2005,Professional_Profile,Unemployed,Male,45-59,0
Jharkhand,2005,Professional_Profile,Professional Activity,Male,45-59,5
Jharkhand,2005,Professional_Profile,Student,Male,45-59,0
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,45-59,66
Jharkhand,2005,Professional_Profile,Service (Government),Male,45-59,5
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Male,45-59,14
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Male,45-59,0
Jharkhand,2005,Professional_Profile,Retired Person,Male,45-59,0
Jharkhand,2005,Professional_Profile,Service (Private),Male,45-59,6
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,60+,0
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Female,60+,0
Jharkhand,2005,Professional_Profile,Retired Person,Female,60+,0
Jharkhand,2005,Professional_Profile,Unemployed,Female,60+,0
Jharkhand,2005,Professional_Profile,Service (Government),Female,60+,0
Jharkhand,2005,Professional_Profile,Others (Please Specify),Female,60+,1
Jharkhand,2005,Professional_Profile,Service (Private),Female,60+,0
Jharkhand,2005,Professional_Profile,Professional Activity,Female,60+,0
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Female,60+,0
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Female,60+,0
Jharkhand,2005,Professional_Profile,Student,Female,60+,0
Jharkhand,2005,Professional_Profile,House Wife,Female,60+,3
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,60+,10
Jharkhand,2005,Professional_Profile,Public Sector Undertaking,Male,60+,0
Jharkhand,2005,Professional_Profile,Farming/Agriculture Activity,Male,60+,1
Jharkhand,2005,Professional_Profile,Professional Activity,Male,60+,0
Jharkhand,2005,Professional_Profile,Service (Government),Male,60+,0
Jharkhand,2005,Professional_Profile,Service (Private),Male,60+,0
Jharkhand,2005,Professional_Profile,Self-employed (Business activity),Male,60+,0
Jharkhand,2005,Professional_Profile,Others (Please Specify),Male,60+,0
Jharkhand,2005,Professional_Profile,House Wife,Male,60+,0
Jharkhand,2005,Professional_Profile,Student,Male,60+,0
Jharkhand,2005,Professional_Profile,Retired Person,Male,60+,3
Jharkhand,2005,Professional_Profile,Unemployed,Male,60+,0
Karnataka,2005,Professional_Profile,Student,Female,0-14,32
Karnataka,2005,Professional_Profile,Others (Please Specify),Female,0-14,6
Karnataka,2005,Professional_Profile,Self-employed (Business activity),Female,0-14,0
Karnataka,2005,Professional_Profile,House Wife,Female,0-14,4
Karnataka,2005,Professional_Profile,Others (Please Specify),Female,0-14,42
Karnataka,2005,Professional_Profile,Service (Government),Female,0-14,0
Karnataka,2005,Professional_Profile,Unemployed,Female,0-14,0
Karnataka,2005,Professional_Profile,Service (Private),Female,0-14,1
Karnataka,2005,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Karnataka,2005,Professional_Profile,Retired Person,Female,0-14,0
Karnataka,2005,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0
Karnataka,2005,Professional_Profile,Professional Activity,Female,0-14,2
Karnataka,2005,Professional_Profile,House Wife,Male,0-14,0
Karnataka,2005,Professional_Profile,Self-employed (Business activity),Male,0-14,1
Karnataka,2005,Professional_Profile,Others (Please Specify),Male,0-14,12
Karnataka,2005,Professional_Profile,Farming/Agriculture Activity,Male,0-14,4
Karnataka,2005,Professional_Profile,Service (Government),Male,0-14,0
Karnataka,2005,Professional_Profile,Unemployed,Male,0-14,3
Karnataka,2005,Professional_Profile,Student,Male,0-14,35
Karnataka,2005,Professional_Profile,Service (Private),Male,0-14,1
Karnataka,2005,Professional_Profile,Retired Person,Male,0-14,0
Karnataka,2005,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Karnataka,2005,Professional_Profile,Professional Activity,Male,0-14,1
Karnataka,2005,Professional_Profile,Others (Please Specify),Male,0-14,47
Karnataka,2005,Professional_Profile,Professional Activity,Female,15-29,3
Karnataka,2005,Professional_Profile,Others (Please Specify),Female,15-29,276
Karnataka,2005,Professional_Profile,Self-employed (Business activity),Female,15-29,9
Karnataka,2005,Professional_Profile,Service (Private),Female,15-29,54
Karnataka,2005,Professional_Profile,Service (Government),Female,15-29,9
Karnataka,2005,Professional_Profile,Retired Person,Female,15-29,2
Karnataka,2005,Professional_Profile,Student,Female,15-29,134
Karnataka,2005,Professional_Profile,Farming/Agriculture Activity,Female,15-29,58
Karnataka,2005,Professional_Profile,Unemployed,Female,15-29,34
Karnataka,2005,Professional_Profile,House Wife,Female,15-29,816
Karnataka,2005,Professional_Profile,Others (Please Specify),Female,15-29,208
Karnataka,2005,Professional_Profile,Public Sector Undertaking,Female,15-29,11
Karnataka,2005,Professional_Profile,Others (Please Specify),Male,15-29,462
Karnataka,2005,Professional_Profile,Retired Person,Male,15-29,1
Karnataka,2005,Professional_Profile,Professional Activity,Male,15-29,59
Karnataka,2005,Professional_Profile,Self-employed (Business activity),Male,15-29,118
Karnataka,2005,Professional_Profile,Student,Male,15-29,137
Karnataka,2005,Professional_Profile,Unemployed,Male,15-29,192
Karnataka,2005,Professional_Profile,Service (Government),Male,15-29,32
Karnataka,2005,Professional_Profile,Service (Private),Male,15-29,342
Karnataka,2005,Professional_Profile,Farming/Agriculture Activity,Male,15-29,350
Karnataka,2005,Professional_Profile,House Wife,Male,15-29,0
Karnataka,2005,Professional_Profile,Others (Please Specify),Male,15-29,511
Karnataka,2005,Professional_Profile,Public Sector Undertaking,Male,15-29,57
Karnataka,2005,Professional_Profile,Student,Female,30-44,13
Karnataka,2005,Professional_Profile,Professional Activity,Female,30-44,3
Karnataka,2005,Professional_Profile,Retired Person,Female,30-44,0
Karnataka,2005,Professional_Profile,Unemployed,Female,30-44,20
Karnataka,2005,Professional_Profile,Others (Please Specify),Female,30-44,126
Karnataka,2005,Professional_Profile,Public Sector Undertaking,Female,30-44,13
Karnataka,2005,Professional_Profile,Service (Private),Female,30-44,35
Karnataka,2005,Professional_Profile,Self-employed (Business activity),Female,30-44,23
Karnataka,2005,Professional_Profile,House Wife,Female,30-44,658
Karnataka,2005,Professional_Profile,Others (Please Specify),Female,30-44,237
Karnataka,2005,Professional_Profile,Service (Government),Female,30-44,7
Karnataka,2005,Professional_Profile,Farming/Agriculture Activity,Female,30-44,91
Karnataka,2005,Professional_Profile,Unemployed,Male,30-44,117
Karnataka,2005,Professional_Profile,Self-employed (Business activity),Male,30-44,168
Karnataka,2005,Professional_Profile,Others (Please Specify),Male,30-44,605
Karnataka,2005,Professional_Profile,Service (Private),Male,30-44,295
Karnataka,2005,Professional_Profile,Farming/Agriculture Activity,Male,30-44,691
Karnataka,2005,Professional_Profile,Retired Person,Male,30-44,2
Karnataka,2005,Professional_Profile,Professional Activity,Male,30-44,96
Karnataka,2005,Professional_Profile,House Wife,Male,30-44,0
Karnataka,2005,Professional_Profile,Student,Male,30-44,15
Karnataka,2005,Professional_Profile,Service (Government),Male,30-44,41
Karnataka,2005,Professional_Profile,Others (Please Specify),Male,30-44,601
Karnataka,2005,Professional_Profile,Public Sector Undertaking,Male,30-44,60
Karnataka,2005,Professional_Profile,Retired Person,Female,45-59,3
Karnataka,2005,Professional_Profile,Professional Activity,Female,45-59,21
Karnataka,2005,Professional_Profile,Farming/Agriculture Activity,Female,45-59,61
Karnataka,2005,Professional_Profile,Public Sector Undertaking,Female,45-59,10
Karnataka,2005,Professional_Profile,Student,Female,45-59,0
Karnataka,2005,Professional_Profile,Others (Please Specify),Female,45-59,94
Karnataka,2005,Professional_Profile,Unemployed,Female,45-59,8
Karnataka,2005,Professional_Profile,Self-employed (Business activity),Female,45-59,14
Karnataka,2005,Professional_Profile,Service (Government),Female,45-59,5
Karnataka,2005,Professional_Profile,House Wife,Female,45-59,280
Karnataka,2005,Professional_Profile,Others (Please Specify),Female,45-59,131
Karnataka,2005,Professional_Profile,Service (Private),Female,45-59,24
Karnataka,2005,Professional_Profile,Service (Private),Male,45-59,235
Karnataka,2005,Professional_Profile,Retired Person,Male,45-59,8
Karnataka,2005,Professional_Profile,House Wife,Male,45-59,0
Karnataka,2005,Professional_Profile,Unemployed,Male,45-59,68
Karnataka,2005,Professional_Profile,Others (Please Specify),Male,45-59,440
Karnataka,2005,Professional_Profile,Farming/Agriculture Activity,Male,45-59,422
Karnataka,2005,Professional_Profile,Public Sector Undertaking,Male,45-59,56
Karnataka,2005,Professional_Profile,Self-employed (Business activity),Male,45-59,101
Karnataka,2005,Professional_Profile,Others (Please Specify),Male,45-59,485
