State,Year,Type_code,Type,Gender,Age_group,Total
West Bengal,2006,Means_adopted,By coming under running vehicles/trains,Female,15-29,39
West Bengal,2006,Means_adopted,By Fire-Arms,Female,15-29,0
West Bengal,2006,Means_adopted,By Over Alcoholism,Female,15-29,0
West Bengal,2006,Means_adopted,By Machine,Female,15-29,2
West Bengal,2006,Means_adopted,By Jumping from (Building),Female,15-29,3
West Bengal,2006,Means_adopted,By Fire/Self Immolation,Female,15-29,273
West Bengal,2006,Means_adopted,By Self Infliction of injury,Female,15-29,3
West Bengal,2006,Means_adopted,By Jumping from (Other sites),Female,15-29,5
West Bengal,2006,Means_adopted,By Overdose of sleeping pills,Male,15-29,8
West Bengal,2006,Means_adopted,By coming under running vehicles/trains,Male,15-29,81
West Bengal,2006,Means_adopted,By Machine,Male,15-29,8
West Bengal,2006,Means_adopted,By Consuming Insecticides,Male,15-29,412
West Bengal,2006,Means_adopted,By Fire/Self Immolation,Male,15-29,106
West Bengal,2006,Means_adopted,By Hanging,Male,15-29,1058
West Bengal,2006,Means_adopted,By Fire-Arms,Male,15-29,7
West Bengal,2006,Means_adopted,By Consuming Other Poison,Male,15-29,1041
West Bengal,2006,Means_adopted,By Over Alcoholism,Male,15-29,22
West Bengal,2006,Means_adopted,By Self Infliction of injury,Male,15-29,0
West Bengal,2006,Means_adopted,By Jumping from (Building),Male,15-29,26
West Bengal,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,53
West Bengal,2006,Means_adopted,By Other means (please specify),Male,15-29,0
West Bengal,2006,Means_adopted,By touching electric wires,Male,15-29,2
West Bengal,2006,Means_adopted,By Drowning,Male,15-29,146
West Bengal,2006,Means_adopted,By Jumping from (Other sites),Male,15-29,67
West Bengal,2006,Means_adopted,By Machine,Female,30-44,2
West Bengal,2006,Means_adopted,By Consuming Insecticides,Female,30-44,234
West Bengal,2006,Means_adopted,By Consuming Other Poison,Female,30-44,387
West Bengal,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,30-44,30
West Bengal,2006,Means_adopted,By touching electric wires,Female,30-44,1
West Bengal,2006,Means_adopted,By Fire/Self Immolation,Female,30-44,164
West Bengal,2006,Means_adopted,By Overdose of sleeping pills,Female,30-44,13
West Bengal,2006,Means_adopted,By Over Alcoholism,Female,30-44,3
West Bengal,2006,Means_adopted,By Hanging,Female,30-44,894
West Bengal,2006,Means_adopted,By Other means (please specify),Female,30-44,8
West Bengal,2006,Means_adopted,By Drowning,Female,30-44,78
West Bengal,2006,Means_adopted,By Jumping from (Building),Female,30-44,2
West Bengal,2006,Means_adopted,By Jumping from (Other sites),Female,30-44,52
West Bengal,2006,Means_adopted,By coming under running vehicles/trains,Female,30-44,38
West Bengal,2006,Means_adopted,By Fire-Arms,Female,30-44,0
West Bengal,2006,Means_adopted,By Self Infliction of injury,Female,30-44,7
West Bengal,2006,Means_adopted,By Consuming Insecticides,Male,30-44,480
West Bengal,2006,Means_adopted,By Jumping from (Building),Male,30-44,13
West Bengal,2006,Means_adopted,By Hanging,Male,30-44,1399
West Bengal,2006,Means_adopted,By Drowning,Male,30-44,171
West Bengal,2006,Means_adopted,By Jumping from (Other sites),Male,30-44,96
West Bengal,2006,Means_adopted,By coming under running vehicles/trains,Male,30-44,83
West Bengal,2006,Means_adopted,By Fire-Arms,Male,30-44,14
West Bengal,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,41
West Bengal,2006,Means_adopted,By touching electric wires,Male,30-44,13
West Bengal,2006,Means_adopted,By Machine,Male,30-44,8
West Bengal,2006,Means_adopted,By Self Infliction of injury,Male,30-44,8
West Bengal,2006,Means_adopted,By Other means (please specify),Male,30-44,7
West Bengal,2006,Means_adopted,By Over Alcoholism,Male,30-44,90
West Bengal,2006,Means_adopted,By Overdose of sleeping pills,Male,30-44,26
West Bengal,2006,Means_adopted,By Consuming Other Poison,Male,30-44,869
West Bengal,2006,Means_adopted,By Fire/Self Immolation,Male,30-44,157
West Bengal,2006,Means_adopted,By Other means (please specify),Female,45-59,0
West Bengal,2006,Means_adopted,By Overdose of sleeping pills,Female,45-59,30
West Bengal,2006,Means_adopted,By Consuming Other Poison,Female,45-59,256
West Bengal,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,1
West Bengal,2006,Means_adopted,By Fire/Self Immolation,Female,45-59,135
West Bengal,2006,Means_adopted,By Drowning,Female,45-59,50
West Bengal,2006,Means_adopted,By Jumping from (Other sites),Female,45-59,32
West Bengal,2006,Means_adopted,By Self Infliction of injury,Female,45-59,1
West Bengal,2006,Means_adopted,By Hanging,Female,45-59,585
West Bengal,2006,Means_adopted,By Jumping from (Building),Female,45-59,4
West Bengal,2006,Means_adopted,By Over Alcoholism,Female,45-59,6
West Bengal,2006,Means_adopted,By Fire-Arms,Female,45-59,5
West Bengal,2006,Means_adopted,By Machine,Female,45-59,1
West Bengal,2006,Means_adopted,By touching electric wires,Female,45-59,0
West Bengal,2006,Means_adopted,By Consuming Insecticides,Female,45-59,91
West Bengal,2006,Means_adopted,By coming under running vehicles/trains,Female,45-59,37
West Bengal,2006,Means_adopted,By coming under running vehicles/trains,Male,45-59,68
West Bengal,2006,Means_adopted,By Jumping from (Building),Male,45-59,2
West Bengal,2006,Means_adopted,By Drowning,Male,45-59,92
West Bengal,2006,Means_adopted,By Consuming Insecticides,Male,45-59,403
West Bengal,2006,Means_adopted,By Jumping from (Other sites),Male,45-59,10
West Bengal,2006,Means_adopted,By Other means (please specify),Male,45-59,0
West Bengal,2006,Means_adopted,By Hanging,Male,45-59,722
West Bengal,2006,Means_adopted,By Overdose of sleeping pills,Male,45-59,71
West Bengal,2006,Means_adopted,By touching electric wires,Male,45-59,5
West Bengal,2006,Means_adopted,By Fire/Self Immolation,Male,45-59,82
West Bengal,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,44
West Bengal,2006,Means_adopted,By Over Alcoholism,Male,45-59,88
West Bengal,2006,Means_adopted,By Self Infliction of injury,Male,45-59,7
West Bengal,2006,Means_adopted,By Machine,Male,45-59,9
West Bengal,2006,Means_adopted,By Consuming Other Poison,Male,45-59,289
West Bengal,2006,Means_adopted,By Fire-Arms,Male,45-59,1
West Bengal,2006,Means_adopted,By Fire-Arms,Female,60+,0
West Bengal,2006,Means_adopted,By coming under running vehicles/trains,Female,60+,7
West Bengal,2006,Means_adopted,By Jumping from (Other sites),Female,60+,9
West Bengal,2006,Means_adopted,By Fire/Self Immolation,Female,60+,14
West Bengal,2006,Means_adopted,By Other means (please specify),Female,60+,0
West Bengal,2006,Means_adopted,By Machine,Female,60+,0
West Bengal,2006,Means_adopted,By Overdose of sleeping pills,Female,60+,27
West Bengal,2006,Means_adopted,By Consuming Other Poison,Female,60+,63
West Bengal,2006,Means_adopted,By Drowning,Female,60+,12
West Bengal,2006,Means_adopted,By Self Infliction of injury,Female,60+,1
West Bengal,2006,Means_adopted,By Over Alcoholism,Female,60+,2
West Bengal,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,60+,5
West Bengal,2006,Means_adopted,By touching electric wires,Female,60+,0
West Bengal,2006,Means_adopted,By Consuming Insecticides,Female,60+,33
West Bengal,2006,Means_adopted,By Hanging,Female,60+,103
West Bengal,2006,Means_adopted,By Jumping from (Building),Female,60+,0
West Bengal,2006,Means_adopted,By Jumping from (Other sites),Male,60+,6
West Bengal,2006,Means_adopted,By Machine,Male,60+,2
West Bengal,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,3
West Bengal,2006,Means_adopted,By Overdose of sleeping pills,Male,60+,114
West Bengal,2006,Means_adopted,By Over Alcoholism,Male,60+,21
West Bengal,2006,Means_adopted,By touching electric wires,Male,60+,1
West Bengal,2006,Means_adopted,By Consuming Other Poison,Male,60+,121
West Bengal,2006,Means_adopted,By Hanging,Male,60+,144
West Bengal,2006,Means_adopted,By Jumping from (Building),Male,60+,2
West Bengal,2006,Means_adopted,By Self Infliction of injury,Male,60+,1
West Bengal,2006,Means_adopted,By Fire-Arms,Male,60+,0
West Bengal,2006,Means_adopted,By Consuming Insecticides,Male,60+,81
West Bengal,2006,Means_adopted,By Drowning,Male,60+,20
West Bengal,2006,Means_adopted,By Other means (please specify),Male,60+,0
West Bengal,2006,Means_adopted,By coming under running vehicles/trains,Male,60+,25
West Bengal,2006,Means_adopted,By Fire/Self Immolation,Male,60+,24
West Bengal,2006,Professional_Profile,Professional Activity,Female,0-14,0
West Bengal,2006,Professional_Profile,Unemployed,Female,0-14,0
West Bengal,2006,Professional_Profile,Others (Please Specify),Female,0-14,0
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0
West Bengal,2006,Professional_Profile,Service (Private),Female,0-14,0
West Bengal,2006,Professional_Profile,Retired Person,Female,0-14,0
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Female,0-14,0
West Bengal,2006,Professional_Profile,House Wife,Female,0-14,0
West Bengal,2006,Professional_Profile,Student,Female,0-14,184
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Female,0-14,0
West Bengal,2006,Professional_Profile,Service (Government),Female,0-14,0
West Bengal,2006,Professional_Profile,House Wife,Male,0-14,0
West Bengal,2006,Professional_Profile,Service (Government),Male,0-14,0
West Bengal,2006,Professional_Profile,Retired Person,Male,0-14,0
West Bengal,2006,Professional_Profile,Service (Private),Male,0-14,0
West Bengal,2006,Professional_Profile,Student,Male,0-14,146
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,0-14,4
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Male,0-14,0
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,0-14,0
West Bengal,2006,Professional_Profile,Professional Activity,Male,0-14,0
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Male,0-14,0
West Bengal,2006,Professional_Profile,Unemployed,Male,0-14,0
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Male,0-14,0
West Bengal,2006,Professional_Profile,Service (Private),Female,15-29,36
West Bengal,2006,Professional_Profile,Professional Activity,Female,15-29,23
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Female,15-29,33
West Bengal,2006,Professional_Profile,House Wife,Female,15-29,2263
West Bengal,2006,Professional_Profile,Others (Please Specify),Female,15-29,78
West Bengal,2006,Professional_Profile,Service (Government),Female,15-29,8
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Female,15-29,10
West Bengal,2006,Professional_Profile,Unemployed,Female,15-29,144
West Bengal,2006,Professional_Profile,Retired Person,Female,15-29,0
West Bengal,2006,Professional_Profile,Others (Please Specify),Female,15-29,1
West Bengal,2006,Professional_Profile,Student,Female,15-29,317
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Female,15-29,85
West Bengal,2006,Professional_Profile,Service (Government),Male,15-29,20
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,15-29,521
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Male,15-29,265
West Bengal,2006,Professional_Profile,Service (Private),Male,15-29,93
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,15-29,3
West Bengal,2006,Professional_Profile,Professional Activity,Male,15-29,182
West Bengal,2006,Professional_Profile,Student,Male,15-29,491
West Bengal,2006,Professional_Profile,Unemployed,Male,15-29,928
West Bengal,2006,Professional_Profile,Retired Person,Male,15-29,0
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Male,15-29,338
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Male,15-29,196
West Bengal,2006,Professional_Profile,House Wife,Male,15-29,0
West Bengal,2006,Professional_Profile,Others (Please Specify),Female,30-44,34
West Bengal,2006,Professional_Profile,Retired Person,Female,30-44,0
West Bengal,2006,Professional_Profile,Unemployed,Female,30-44,37
West Bengal,2006,Professional_Profile,Student,Female,30-44,1
West Bengal,2006,Professional_Profile,Service (Government),Female,30-44,16
West Bengal,2006,Professional_Profile,Professional Activity,Female,30-44,12
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Female,30-44,105
West Bengal,2006,Professional_Profile,Others (Please Specify),Female,30-44,1
West Bengal,2006,Professional_Profile,House Wife,Female,30-44,1584
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Female,30-44,25
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Female,30-44,33
West Bengal,2006,Professional_Profile,Service (Private),Female,30-44,65
West Bengal,2006,Professional_Profile,Service (Private),Male,30-44,339
West Bengal,2006,Professional_Profile,Student,Male,30-44,2
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Male,30-44,455
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Male,30-44,388
West Bengal,2006,Professional_Profile,Service (Government),Male,30-44,81
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,30-44,14
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,30-44,627
West Bengal,2006,Professional_Profile,Retired Person,Male,30-44,0
West Bengal,2006,Professional_Profile,Unemployed,Male,30-44,639
West Bengal,2006,Professional_Profile,Professional Activity,Male,30-44,242
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Male,30-44,688
West Bengal,2006,Professional_Profile,House Wife,Male,30-44,0
West Bengal,2006,Professional_Profile,Retired Person,Female,45-59,0
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Female,45-59,8
West Bengal,2006,Professional_Profile,Service (Private),Female,45-59,29
West Bengal,2006,Professional_Profile,House Wife,Female,45-59,1111
West Bengal,2006,Professional_Profile,Student,Female,45-59,0
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Female,45-59,21
West Bengal,2006,Professional_Profile,Others (Please Specify),Female,45-59,1
West Bengal,2006,Professional_Profile,Service (Government),Female,45-59,12
West Bengal,2006,Professional_Profile,Professional Activity,Female,45-59,3
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Female,45-59,31
West Bengal,2006,Professional_Profile,Others (Please Specify),Female,45-59,18
West Bengal,2006,Professional_Profile,Unemployed,Female,45-59,0
West Bengal,2006,Professional_Profile,Unemployed,Male,45-59,0
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Male,45-59,123
West Bengal,2006,Professional_Profile,Retired Person,Male,45-59,0
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Male,45-59,335
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Male,45-59,256
West Bengal,2006,Professional_Profile,Student,Male,45-59,0
West Bengal,2006,Professional_Profile,Service (Government),Male,45-59,62
West Bengal,2006,Professional_Profile,House Wife,Male,45-59,0
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,45-59,562
West Bengal,2006,Professional_Profile,Service (Private),Male,45-59,256
West Bengal,2006,Professional_Profile,Professional Activity,Male,45-59,279
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,45-59,20
West Bengal,2006,Professional_Profile,Service (Private),Female,60+,0
West Bengal,2006,Professional_Profile,Others (Please Specify),Female,60+,5
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Female,60+,5
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Female,60+,0
West Bengal,2006,Professional_Profile,Retired Person,Female,60+,46
West Bengal,2006,Professional_Profile,Others (Please Specify),Female,60+,158
West Bengal,2006,Professional_Profile,Student,Female,60+,0
West Bengal,2006,Professional_Profile,Service (Government),Female,60+,0
West Bengal,2006,Professional_Profile,House Wife,Female,60+,62
West Bengal,2006,Professional_Profile,Professional Activity,Female,60+,0
West Bengal,2006,Professional_Profile,Unemployed,Female,60+,0
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Female,60+,0
West Bengal,2006,Professional_Profile,Retired Person,Male,60+,297
West Bengal,2006,Professional_Profile,Public Sector Undertaking,Male,60+,0
West Bengal,2006,Professional_Profile,Self-employed (Business activity),Male,60+,39
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,60+,25
West Bengal,2006,Professional_Profile,Service (Private),Male,60+,0
West Bengal,2006,Professional_Profile,House Wife,Male,60+,0
West Bengal,2006,Professional_Profile,Unemployed,Male,60+,0
West Bengal,2006,Professional_Profile,Others (Please Specify),Male,60+,113
West Bengal,2006,Professional_Profile,Professional Activity,Male,60+,35
West Bengal,2006,Professional_Profile,Student,Male,60+,0
West Bengal,2006,Professional_Profile,Farming/Agriculture Activity,Male,60+,56
West Bengal,2006,Professional_Profile,Service (Government),Male,60+,0
West Bengal,2006,Social_Status,Widowed/Widower,Female,0-100+,385
West Bengal,2006,Social_Status,Seperated,Female,0-100+,111
West Bengal,2006,Social_Status,Divorcee,Female,0-100+,198
West Bengal,2006,Social_Status,Married,Female,0-100+,4967
West Bengal,2006,Social_Status,Never Married,Female,0-100+,944
West Bengal,2006,Social_Status,Never Married,Male,0-100+,1650
West Bengal,2006,Social_Status,Divorcee,Male,0-100+,126
West Bengal,2006,Social_Status,Widowed/Widower,Male,0-100+,303
West Bengal,2006,Social_Status,Seperated,Male,0-100+,108
West Bengal,2006,Social_Status,Married,Male,0-100+,6933
West Bengal,2007,Causes,Drug Abuse/Addiction,Female,0-14,0
West Bengal,2007,Causes,Paralysis,Female,0-14,0
West Bengal,2007,Causes,Causes Not known,Female,0-14,61
West Bengal,2007,Causes,Love Affairs,Female,0-14,21
West Bengal,2007,Causes,Failure in Examination,Female,0-14,38
West Bengal,2007,Causes,Other Causes (Please Specity),Female,0-14,41
West Bengal,2007,Causes,Poverty,Female,0-14,0
West Bengal,2007,Causes,Suspected/Illicit Relation,Female,0-14,1
West Bengal,2007,Causes,Illegitimate Pregnancy,Female,0-14,2
West Bengal,2007,Causes,Illness (Aids/STD),Female,0-14,0
West Bengal,2007,Causes,Professional/Career Problem,Female,0-14,0
West Bengal,2007,Causes,Property Dispute,Female,0-14,0
West Bengal,2007,Causes,Cancer,Female,0-14,0
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Female,0-14,0
West Bengal,2007,Causes,Dowry Dispute,Female,0-14,0
West Bengal,2007,Causes,Ideological Causes/Hero Worshipping,Female,0-14,0
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Female,0-14,0
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Female,0-14,0
West Bengal,2007,Causes,Fall in Social Reputation,Female,0-14,0
West Bengal,2007,Causes,Death of Dear Person,Female,0-14,8
West Bengal,2007,Causes,Divorce,Female,0-14,0
West Bengal,2007,Causes,Unemployment,Female,0-14,0
West Bengal,2007,Causes,Insanity/Mental Illness,Female,0-14,8
West Bengal,2007,Causes,Family Problems,Female,0-14,19
West Bengal,2007,Causes,Other Prolonged Illness,Female,0-14,3
West Bengal,2007,Causes,Physical Abuse (Rape/Incest Etc.),Female,0-14,0
West Bengal,2007,Causes,Fall in Social Reputation,Male,0-14,0
West Bengal,2007,Causes,Physical Abuse (Rape/Incest Etc.),Male,0-14,0
West Bengal,2007,Causes,Suspected/Illicit Relation,Male,0-14,1
West Bengal,2007,Causes,Unemployment,Male,0-14,0
West Bengal,2007,Causes,Love Affairs,Male,0-14,9
West Bengal,2007,Causes,Illness (Aids/STD),Male,0-14,0
West Bengal,2007,Causes,Property Dispute,Male,0-14,0
West Bengal,2007,Causes,Poverty,Male,0-14,0
West Bengal,2007,Causes,Causes Not known,Male,0-14,73
West Bengal,2007,Causes,Dowry Dispute,Male,0-14,0
West Bengal,2007,Causes,Ideological Causes/Hero Worshipping,Male,0-14,0
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Male,0-14,0
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Male,0-14,0
West Bengal,2007,Causes,Professional/Career Problem,Male,0-14,0
West Bengal,2007,Causes,Family Problems,Male,0-14,20
West Bengal,2007,Causes,Other Causes (Please Specity),Male,0-14,58
West Bengal,2007,Causes,Cancer,Male,0-14,0
West Bengal,2007,Causes,Death of Dear Person,Male,0-14,4
West Bengal,2007,Causes,Failure in Examination,Male,0-14,48
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Male,0-14,0
West Bengal,2007,Causes,Illegitimate Pregnancy,Male,0-14,0
West Bengal,2007,Causes,Other Prolonged Illness,Male,0-14,2
West Bengal,2007,Causes,Paralysis,Male,0-14,0
West Bengal,2007,Causes,Divorce,Male,0-14,0
West Bengal,2007,Causes,Drug Abuse/Addiction,Male,0-14,0
West Bengal,2007,Causes,Insanity/Mental Illness,Male,0-14,2
West Bengal,2007,Causes,Death of Dear Person,Female,15-29,6
West Bengal,2007,Causes,Love Affairs,Female,15-29,278
West Bengal,2007,Causes,Illness (Aids/STD),Female,15-29,0
West Bengal,2007,Causes,Paralysis,Female,15-29,0
West Bengal,2007,Causes,Illegitimate Pregnancy,Female,15-29,29
West Bengal,2007,Causes,Suspected/Illicit Relation,Female,15-29,87
West Bengal,2007,Causes,Poverty,Female,15-29,1
West Bengal,2007,Causes,Drug Abuse/Addiction,Female,15-29,0
West Bengal,2007,Causes,Family Problems,Female,15-29,447
West Bengal,2007,Causes,Insanity/Mental Illness,Female,15-29,174
West Bengal,2007,Causes,Cancer,Female,15-29,1
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Female,15-29,48
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,100
West Bengal,2007,Causes,Failure in Examination,Female,15-29,105
West Bengal,2007,Causes,Other Causes (Please Specity),Female,15-29,267
West Bengal,2007,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,6
West Bengal,2007,Causes,Professional/Career Problem,Female,15-29,6
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Female,15-29,0
West Bengal,2007,Causes,Dowry Dispute,Female,15-29,579
West Bengal,2007,Causes,Divorce,Female,15-29,18
West Bengal,2007,Causes,Fall in Social Reputation,Female,15-29,5
West Bengal,2007,Causes,Unemployment,Female,15-29,9
West Bengal,2007,Causes,Property Dispute,Female,15-29,20
West Bengal,2007,Causes,Ideological Causes/Hero Worshipping,Female,15-29,0
West Bengal,2007,Causes,Other Prolonged Illness,Female,15-29,59
West Bengal,2007,Causes,Causes Not known,Female,15-29,485
West Bengal,2007,Causes,Paralysis,Male,15-29,0
West Bengal,2007,Causes,Property Dispute,Male,15-29,42
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,59
West Bengal,2007,Causes,Insanity/Mental Illness,Male,15-29,148
West Bengal,2007,Causes,Ideological Causes/Hero Worshipping,Male,15-29,0
West Bengal,2007,Causes,Suspected/Illicit Relation,Male,15-29,55
West Bengal,2007,Causes,Love Affairs,Male,15-29,200
West Bengal,2007,Causes,Divorce,Male,15-29,0
West Bengal,2007,Causes,Unemployment,Male,15-29,166
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,5
West Bengal,2007,Causes,Failure in Examination,Male,15-29,152
West Bengal,2007,Causes,Cancer,Male,15-29,3
West Bengal,2007,Causes,Causes Not known,Male,15-29,787
West Bengal,2007,Causes,Illness (Aids/STD),Male,15-29,5
West Bengal,2007,Causes,Other Causes (Please Specity),Male,15-29,307
West Bengal,2007,Causes,Other Prolonged Illness,Male,15-29,68
West Bengal,2007,Causes,Poverty,Male,15-29,8
West Bengal,2007,Causes,Family Problems,Male,15-29,541
West Bengal,2007,Causes,Fall in Social Reputation,Male,15-29,8
West Bengal,2007,Causes,Drug Abuse/Addiction,Male,15-29,22
West Bengal,2007,Causes,Physical Abuse (Rape/Incest Etc.),Male,15-29,0
West Bengal,2007,Causes,Dowry Dispute,Male,15-29,0
West Bengal,2007,Causes,Professional/Career Problem,Male,15-29,59
West Bengal,2007,Causes,Death of Dear Person,Male,15-29,11
West Bengal,2007,Causes,Illegitimate Pregnancy,Male,15-29,0
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Male,15-29,0
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Female,30-44,40
West Bengal,2007,Causes,Ideological Causes/Hero Worshipping,Female,30-44,0
West Bengal,2007,Causes,Illegitimate Pregnancy,Female,30-44,11
West Bengal,2007,Causes,Death of Dear Person,Female,30-44,10
West Bengal,2007,Causes,Divorce,Female,30-44,35
West Bengal,2007,Causes,Dowry Dispute,Female,30-44,396
West Bengal,2007,Causes,Drug Abuse/Addiction,Female,30-44,0
West Bengal,2007,Causes,Suspected/Illicit Relation,Female,30-44,82
West Bengal,2007,Causes,Unemployment,Female,30-44,15
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,48
West Bengal,2007,Causes,Poverty,Female,30-44,10
West Bengal,2007,Causes,Property Dispute,Female,30-44,20
West Bengal,2007,Causes,Cancer,Female,30-44,11
West Bengal,2007,Causes,Failure in Examination,Female,30-44,1
West Bengal,2007,Causes,Love Affairs,Female,30-44,88
West Bengal,2007,Causes,Illness (Aids/STD),Female,30-44,8
West Bengal,2007,Causes,Professional/Career Problem,Female,30-44,8
West Bengal,2007,Causes,Fall in Social Reputation,Female,30-44,27
West Bengal,2007,Causes,Insanity/Mental Illness,Female,30-44,220
West Bengal,2007,Causes,Other Causes (Please Specity),Female,30-44,151
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,2
West Bengal,2007,Causes,Other Prolonged Illness,Female,30-44,91
West Bengal,2007,Causes,Family Problems,Female,30-44,513
West Bengal,2007,Causes,Causes Not known,Female,30-44,382
West Bengal,2007,Causes,Paralysis,Female,30-44,9
West Bengal,2007,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,0
West Bengal,2007,Causes,Poverty,Male,30-44,12
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Male,30-44,12
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,45
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,47
West Bengal,2007,Causes,Dowry Dispute,Male,30-44,0
West Bengal,2007,Causes,Fall in Social Reputation,Male,30-44,28
West Bengal,2007,Causes,Other Causes (Please Specity),Male,30-44,370
West Bengal,2007,Causes,Divorce,Male,30-44,2
West Bengal,2007,Causes,Ideological Causes/Hero Worshipping,Male,30-44,0
West Bengal,2007,Causes,Unemployment,Male,30-44,240
West Bengal,2007,Causes,Drug Abuse/Addiction,Male,30-44,36
West Bengal,2007,Causes,Family Problems,Male,30-44,830
West Bengal,2007,Causes,Illness (Aids/STD),Male,30-44,21
West Bengal,2007,Causes,Property Dispute,Male,30-44,91
West Bengal,2007,Causes,Paralysis,Male,30-44,0
West Bengal,2007,Causes,Failure in Examination,Male,30-44,5
West Bengal,2007,Causes,Cancer,Male,30-44,13
West Bengal,2007,Causes,Death of Dear Person,Male,30-44,1
West Bengal,2007,Causes,Love Affairs,Male,30-44,71
West Bengal,2007,Causes,Illegitimate Pregnancy,Male,30-44,0
West Bengal,2007,Causes,Other Prolonged Illness,Male,30-44,92
West Bengal,2007,Causes,Suspected/Illicit Relation,Male,30-44,81
West Bengal,2007,Causes,Insanity/Mental Illness,Male,30-44,271
West Bengal,2007,Causes,Professional/Career Problem,Male,30-44,105
West Bengal,2007,Causes,Causes Not known,Male,30-44,833
West Bengal,2007,Causes,Physical Abuse (Rape/Incest Etc.),Male,30-44,0
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,1
West Bengal,2007,Causes,Failure in Examination,Female,45-59,0
West Bengal,2007,Causes,Dowry Dispute,Female,45-59,24
West Bengal,2007,Causes,Other Prolonged Illness,Female,45-59,92
West Bengal,2007,Causes,Property Dispute,Female,45-59,29
West Bengal,2007,Causes,Unemployment,Female,45-59,0
West Bengal,2007,Causes,Illness (Aids/STD),Female,45-59,2
West Bengal,2007,Causes,Fall in Social Reputation,Female,45-59,5
West Bengal,2007,Causes,Family Problems,Female,45-59,265
West Bengal,2007,Causes,Paralysis,Female,45-59,5
West Bengal,2007,Causes,Poverty,Female,45-59,10
West Bengal,2007,Causes,Causes Not known,Female,45-59,216
