State,Year,Type_code,Type,Gender,Age_group,Total
Arunachal Pradesh,2007,Social_Status,Widowed/Widower,Male,0-100+,0
Arunachal Pradesh,2007,Social_Status,Never Married,Male,0-100+,33
Assam,2007,Social_Status,Divorcee,Female,0-100+,14
Assam,2007,Social_Status,Widowed/Widower,Female,0-100+,62
Assam,2007,Social_Status,Never Married,Female,0-100+,331
Assam,2007,Social_Status,Seperated,Female,0-100+,25
Assam,2007,Social_Status,Married,Female,0-100+,514
Assam,2007,Social_Status,Married,Male,0-100+,1249
Assam,2007,Social_Status,Never Married,Male,0-100+,619
Assam,2007,Social_Status,Divorcee,Male,0-100+,38
Assam,2007,Social_Status,Widowed/Widower,Male,0-100+,67
Assam,2007,Social_Status,Seperated,Male,0-100+,143
Bihar,2007,Social_Status,Married,Female,0-100+,246
Bihar,2007,Social_Status,Seperated,Female,0-100+,6
Bihar,2007,Social_Status,Never Married,Female,0-100+,133
Bihar,2007,Social_Status,Divorcee,Female,0-100+,16
Bihar,2007,Social_Status,Widowed/Widower,Female,0-100+,30
Bihar,2007,Social_Status,Widowed/Widower,Male,0-100+,38
Bihar,2007,Social_Status,Divorcee,Male,0-100+,1
Bihar,2007,Social_Status,Never Married,Male,0-100+,173
Bihar,2007,Social_Status,Seperated,Male,0-100+,12
Bihar,2007,Social_Status,Married,Male,0-100+,310
Chandigarh,2007,Social_Status,Divorcee,Female,0-100+,0
Chandigarh,2007,Social_Status,Seperated,Female,0-100+,0
Chandigarh,2007,Social_Status,Never Married,Female,0-100+,2
Chandigarh,2007,Social_Status,Widowed/Widower,Female,0-100+,0
Chandigarh,2007,Social_Status,Married,Female,0-100+,20
Chandigarh,2007,Social_Status,Widowed/Widower,Male,0-100+,0
Chandigarh,2007,Social_Status,Divorcee,Male,0-100+,0
Chandigarh,2007,Social_Status,Never Married,Male,0-100+,19
Chandigarh,2007,Social_Status,Married,Male,0-100+,41
Chandigarh,2007,Social_Status,Seperated,Male,0-100+,0
Chhattisgarh,2007,Social_Status,Divorcee,Female,0-100+,3
Chhattisgarh,2007,Social_Status,Married,Female,0-100+,1179
Chhattisgarh,2007,Social_Status,Never Married,Female,0-100+,327
Chhattisgarh,2007,Social_Status,Seperated,Female,0-100+,5
Chhattisgarh,2007,Social_Status,Widowed/Widower,Female,0-100+,69
Chhattisgarh,2007,Social_Status,Widowed/Widower,Male,0-100+,78
Chhattisgarh,2007,Social_Status,Divorcee,Male,0-100+,2
Chhattisgarh,2007,Social_Status,Seperated,Male,0-100+,10
Chhattisgarh,2007,Social_Status,Married,Male,0-100+,2520
Chhattisgarh,2007,Social_Status,Never Married,Male,0-100+,646
D & N Haveli,2007,Social_Status,Widowed/Widower,Female,0-100+,0
D & N Haveli,2007,Social_Status,Seperated,Female,0-100+,0
D & N Haveli,2007,Social_Status,Divorcee,Female,0-100+,0
D & N Haveli,2007,Social_Status,Never Married,Female,0-100+,4
D & N Haveli,2007,Social_Status,Married,Female,0-100+,28
D & N Haveli,2007,Social_Status,Never Married,Male,0-100+,6
D & N Haveli,2007,Social_Status,Married,Male,0-100+,37
D & N Haveli,2007,Social_Status,Widowed/Widower,Male,0-100+,0
D & N Haveli,2007,Social_Status,Seperated,Male,0-100+,1
D & N Haveli,2007,Social_Status,Divorcee,Male,0-100+,0
Daman & Diu,2007,Social_Status,Married,Female,0-100+,3
Daman & Diu,2007,Social_Status,Seperated,Female,0-100+,0
Daman & Diu,2007,Social_Status,Widowed/Widower,Female,0-100+,0
Daman & Diu,2007,Social_Status,Never Married,Female,0-100+,6
Daman & Diu,2007,Social_Status,Divorcee,Female,0-100+,0
Daman & Diu,2007,Social_Status,Married,Male,0-100+,4
Daman & Diu,2007,Social_Status,Divorcee,Male,0-100+,0
Daman & Diu,2007,Social_Status,Widowed/Widower,Male,0-100+,0
Daman & Diu,2007,Social_Status,Seperated,Male,0-100+,0
Daman & Diu,2007,Social_Status,Never Married,Male,0-100+,2
Delhi (Ut),2007,Social_Status,Divorcee,Female,0-100+,1
Delhi (Ut),2007,Social_Status,Never Married,Female,0-100+,162
Delhi (Ut),2007,Social_Status,Widowed/Widower,Female,0-100+,2
Delhi (Ut),2007,Social_Status,Seperated,Female,0-100+,16
Delhi (Ut),2007,Social_Status,Married,Female,0-100+,334
Delhi (Ut),2007,Social_Status,Divorcee,Male,0-100+,1
Delhi (Ut),2007,Social_Status,Seperated,Male,0-100+,39
Delhi (Ut),2007,Social_Status,Widowed/Widower,Male,0-100+,12
Delhi (Ut),2007,Social_Status,Never Married,Male,0-100+,253
Delhi (Ut),2007,Social_Status,Married,Male,0-100+,661
Goa,2007,Social_Status,Married,Female,0-100+,58
Goa,2007,Social_Status,Seperated,Female,0-100+,0
Goa,2007,Social_Status,Never Married,Female,0-100+,28
Goa,2007,Social_Status,Widowed/Widower,Female,0-100+,6
Goa,2007,Social_Status,Divorcee,Female,0-100+,0
Goa,2007,Social_Status,Divorcee,Male,0-100+,0
Goa,2007,Social_Status,Widowed/Widower,Male,0-100+,1
Goa,2007,Social_Status,Seperated,Male,0-100+,0
Goa,2007,Social_Status,Never Married,Male,0-100+,66
Goa,2007,Social_Status,Married,Male,0-100+,111
Gujarat,2007,Social_Status,Seperated,Female,0-100+,37
Gujarat,2007,Social_Status,Married,Female,0-100+,1549
Gujarat,2007,Social_Status,Never Married,Female,0-100+,444
Gujarat,2007,Social_Status,Widowed/Widower,Female,0-100+,126
Gujarat,2007,Social_Status,Divorcee,Female,0-100+,49
Gujarat,2007,Social_Status,Widowed/Widower,Male,0-100+,131
Gujarat,2007,Social_Status,Married,Male,0-100+,2451
Gujarat,2007,Social_Status,Never Married,Male,0-100+,652
Gujarat,2007,Social_Status,Divorcee,Male,0-100+,47
Gujarat,2007,Social_Status,Seperated,Male,0-100+,94
Haryana,2007,Social_Status,Married,Female,0-100+,428
Haryana,2007,Social_Status,Seperated,Female,0-100+,5
Haryana,2007,Social_Status,Never Married,Female,0-100+,106
Haryana,2007,Social_Status,Divorcee,Female,0-100+,5
Haryana,2007,Social_Status,Widowed/Widower,Female,0-100+,37
Haryana,2007,Social_Status,Widowed/Widower,Male,0-100+,69
Haryana,2007,Social_Status,Divorcee,Male,0-100+,8
Haryana,2007,Social_Status,Married,Male,0-100+,1370
Haryana,2007,Social_Status,Seperated,Male,0-100+,21
Haryana,2007,Social_Status,Never Married,Male,0-100+,384
Himachal Pradesh,2007,Social_Status,Never Married,Female,0-100+,38
Himachal Pradesh,2007,Social_Status,Seperated,Female,0-100+,1
Himachal Pradesh,2007,Social_Status,Divorcee,Female,0-100+,0
Himachal Pradesh,2007,Social_Status,Widowed/Widower,Female,0-100+,5
Himachal Pradesh,2007,Social_Status,Married,Female,0-100+,100
Himachal Pradesh,2007,Social_Status,Seperated,Male,0-100+,3
Himachal Pradesh,2007,Social_Status,Never Married,Male,0-100+,65
Himachal Pradesh,2007,Social_Status,Divorcee,Male,0-100+,1
Himachal Pradesh,2007,Social_Status,Widowed/Widower,Male,0-100+,1
Himachal Pradesh,2007,Social_Status,Married,Male,0-100+,188
Jammu & Kashmir,2007,Social_Status,Never Married,Female,0-100+,23
Jammu & Kashmir,2007,Social_Status,Married,Female,0-100+,54
Jammu & Kashmir,2007,Social_Status,Widowed/Widower,Female,0-100+,2
Jammu & Kashmir,2007,Social_Status,Seperated,Female,0-100+,0
Jammu & Kashmir,2007,Social_Status,Divorcee,Female,0-100+,2
Jammu & Kashmir,2007,Social_Status,Never Married,Male,0-100+,50
Jammu & Kashmir,2007,Social_Status,Seperated,Male,0-100+,2
Jammu & Kashmir,2007,Social_Status,Married,Male,0-100+,101
Jammu & Kashmir,2007,Social_Status,Widowed/Widower,Male,0-100+,0
Jammu & Kashmir,2007,Social_Status,Divorcee,Male,0-100+,0
Jharkhand,2007,Social_Status,Married,Female,0-100+,259
Jharkhand,2007,Social_Status,Widowed/Widower,Female,0-100+,21
Jharkhand,2007,Social_Status,Divorcee,Female,0-100+,7
Jharkhand,2007,Social_Status,Never Married,Female,0-100+,116
Jharkhand,2007,Social_Status,Seperated,Female,0-100+,6
Jharkhand,2007,Social_Status,Divorcee,Male,0-100+,14
Jharkhand,2007,Social_Status,Widowed/Widower,Male,0-100+,57
Jharkhand,2007,Social_Status,Married,Male,0-100+,573
Jharkhand,2007,Social_Status,Seperated,Male,0-100+,4
Jharkhand,2007,Social_Status,Never Married,Male,0-100+,232
Karnataka,2007,Social_Status,Seperated,Female,0-100+,48
Karnataka,2007,Social_Status,Married,Female,0-100+,2574
Karnataka,2007,Social_Status,Widowed/Widower,Female,0-100+,187
Karnataka,2007,Social_Status,Never Married,Female,0-100+,1052
Karnataka,2007,Social_Status,Divorcee,Female,0-100+,51
Karnataka,2007,Social_Status,Widowed/Widower,Male,0-100+,320
Karnataka,2007,Social_Status,Seperated,Male,0-100+,131
Karnataka,2007,Social_Status,Never Married,Male,0-100+,1776
Karnataka,2007,Social_Status,Divorcee,Male,0-100+,28
Karnataka,2007,Social_Status,Married,Male,0-100+,6137
Kerala,2007,Social_Status,Seperated,Female,0-100+,45
Kerala,2007,Social_Status,Never Married,Female,0-100+,433
Kerala,2007,Social_Status,Married,Female,0-100+,1666
Kerala,2007,Social_Status,Widowed/Widower,Female,0-100+,183
Kerala,2007,Social_Status,Divorcee,Female,0-100+,47
Kerala,2007,Social_Status,Married,Male,0-100+,5333
Kerala,2007,Social_Status,Never Married,Male,0-100+,996
Kerala,2007,Social_Status,Seperated,Male,0-100+,77
Kerala,2007,Social_Status,Widowed/Widower,Male,0-100+,142
Kerala,2007,Social_Status,Divorcee,Male,0-100+,40
Lakshadweep,2007,Social_Status,Seperated,Female,0-100+,0
Lakshadweep,2007,Social_Status,Divorcee,Female,0-100+,0
Lakshadweep,2007,Social_Status,Never Married,Female,0-100+,0
Lakshadweep,2007,Social_Status,Married,Female,0-100+,2
Lakshadweep,2007,Social_Status,Widowed/Widower,Female,0-100+,0
Lakshadweep,2007,Social_Status,Seperated,Male,0-100+,0
Lakshadweep,2007,Social_Status,Never Married,Male,0-100+,0
Lakshadweep,2007,Social_Status,Widowed/Widower,Male,0-100+,0
Lakshadweep,2007,Social_Status,Divorcee,Male,0-100+,0
Lakshadweep,2007,Social_Status,Married,Male,0-100+,1
Madhya Pradesh,2007,Social_Status,Divorcee,Female,0-100+,25
Madhya Pradesh,2007,Social_Status,Seperated,Female,0-100+,40
Madhya Pradesh,2007,Social_Status,Married,Female,0-100+,1917
Madhya Pradesh,2007,Social_Status,Widowed/Widower,Female,0-100+,149
Madhya Pradesh,2007,Social_Status,Never Married,Female,0-100+,728
Madhya Pradesh,2007,Social_Status,Never Married,Male,0-100+,911
Madhya Pradesh,2007,Social_Status,Seperated,Male,0-100+,23
Madhya Pradesh,2007,Social_Status,Divorcee,Male,0-100+,11
Madhya Pradesh,2007,Social_Status,Married,Male,0-100+,2425
Madhya Pradesh,2007,Social_Status,Widowed/Widower,Male,0-100+,100
Maharashtra,2007,Social_Status,Married,Female,0-100+,3519
Maharashtra,2007,Social_Status,Widowed/Widower,Female,0-100+,230
Maharashtra,2007,Social_Status,Divorcee,Female,0-100+,48
Maharashtra,2007,Social_Status,Never Married,Female,0-100+,949
Maharashtra,2007,Social_Status,Seperated,Female,0-100+,18
Maharashtra,2007,Social_Status,Never Married,Male,0-100+,2019
Maharashtra,2007,Social_Status,Widowed/Widower,Male,0-100+,295
Maharashtra,2007,Social_Status,Divorcee,Male,0-100+,33
Maharashtra,2007,Social_Status,Married,Male,0-100+,8024
Maharashtra,2007,Social_Status,Seperated,Male,0-100+,49
Manipur,2007,Social_Status,Widowed/Widower,Female,0-100+,0
Manipur,2007,Social_Status,Never Married,Female,0-100+,1
Manipur,2007,Social_Status,Seperated,Female,0-100+,0
Manipur,2007,Social_Status,Divorcee,Female,0-100+,0
Manipur,2007,Social_Status,Married,Female,0-100+,10
Manipur,2007,Social_Status,Never Married,Male,0-100+,10
Manipur,2007,Social_Status,Divorcee,Male,0-100+,0
Manipur,2007,Social_Status,Seperated,Male,0-100+,0
Manipur,2007,Social_Status,Widowed/Widower,Male,0-100+,0
Manipur,2007,Social_Status,Married,Male,0-100+,18
Meghalaya,2007,Social_Status,Seperated,Female,0-100+,1
Meghalaya,2007,Social_Status,Widowed/Widower,Female,0-100+,0
Meghalaya,2007,Social_Status,Married,Female,0-100+,12
Meghalaya,2007,Social_Status,Never Married,Female,0-100+,14
Meghalaya,2007,Social_Status,Divorcee,Female,0-100+,0
Meghalaya,2007,Social_Status,Seperated,Male,0-100+,3
Meghalaya,2007,Social_Status,Never Married,Male,0-100+,30
Meghalaya,2007,Social_Status,Widowed/Widower,Male,0-100+,2
Meghalaya,2007,Social_Status,Married,Male,0-100+,24
Meghalaya,2007,Social_Status,Divorcee,Male,0-100+,1
Mizoram,2007,Social_Status,Seperated,Female,0-100+,1
Mizoram,2007,Social_Status,Never Married,Female,0-100+,1
Mizoram,2007,Social_Status,Married,Female,0-100+,1
Mizoram,2007,Social_Status,Divorcee,Female,0-100+,2
Mizoram,2007,Social_Status,Widowed/Widower,Female,0-100+,1
Mizoram,2007,Social_Status,Divorcee,Male,0-100+,13
Mizoram,2007,Social_Status,Seperated,Male,0-100+,2
Mizoram,2007,Social_Status,Married,Male,0-100+,3
Mizoram,2007,Social_Status,Never Married,Male,0-100+,4
Mizoram,2007,Social_Status,Widowed/Widower,Male,0-100+,0
Nagaland,2007,Social_Status,Widowed/Widower,Female,0-100+,0
Nagaland,2007,Social_Status,Never Married,Female,0-100+,3
Nagaland,2007,Social_Status,Married,Female,0-100+,4
Nagaland,2007,Social_Status,Divorcee,Female,0-100+,0
Nagaland,2007,Social_Status,Seperated,Female,0-100+,0
Nagaland,2007,Social_Status,Married,Male,0-100+,9
Nagaland,2007,Social_Status,Never Married,Male,0-100+,8
Nagaland,2007,Social_Status,Widowed/Widower,Male,0-100+,0
Nagaland,2007,Social_Status,Divorcee,Male,0-100+,0
Nagaland,2007,Social_Status,Seperated,Male,0-100+,0
Odisha,2007,Social_Status,Never Married,Female,0-100+,453
Odisha,2007,Social_Status,Widowed/Widower,Female,0-100+,92
Odisha,2007,Social_Status,Seperated,Female,0-100+,19
Odisha,2007,Social_Status,Divorcee,Female,0-100+,23
Odisha,2007,Social_Status,Married,Female,0-100+,1233
Odisha,2007,Social_Status,Never Married,Male,0-100+,792
Odisha,2007,Social_Status,Divorcee,Male,0-100+,19
Odisha,2007,Social_Status,Married,Male,0-100+,1589
Odisha,2007,Social_Status,Widowed/Widower,Male,0-100+,71
Odisha,2007,Social_Status,Seperated,Male,0-100+,17
Puducherry,2007,Social_Status,Seperated,Female,0-100+,0
Puducherry,2007,Social_Status,Married,Female,0-100+,113
Puducherry,2007,Social_Status,Divorcee,Female,0-100+,0
Puducherry,2007,Social_Status,Widowed/Widower,Female,0-100+,11
Puducherry,2007,Social_Status,Never Married,Female,0-100+,74
Puducherry,2007,Social_Status,Married,Male,0-100+,254
Puducherry,2007,Social_Status,Divorcee,Male,0-100+,0
Puducherry,2007,Social_Status,Seperated,Male,0-100+,0
Puducherry,2007,Social_Status,Widowed/Widower,Male,0-100+,0
Puducherry,2007,Social_Status,Never Married,Male,0-100+,65
Punjab,2007,Social_Status,Never Married,Female,0-100+,68
Punjab,2007,Social_Status,Married,Female,0-100+,138
Punjab,2007,Social_Status,Divorcee,Female,0-100+,0
Punjab,2007,Social_Status,Widowed/Widower,Female,0-100+,9
Punjab,2007,Social_Status,Seperated,Female,0-100+,0
Punjab,2007,Social_Status,Never Married,Male,0-100+,198
Punjab,2007,Social_Status,Seperated,Male,0-100+,9
Punjab,2007,Social_Status,Married,Male,0-100+,418
Punjab,2007,Social_Status,Widowed/Widower,Male,0-100+,7
Punjab,2007,Social_Status,Divorcee,Male,0-100+,0
Rajasthan,2007,Social_Status,Seperated,Female,0-100+,23
Rajasthan,2007,Social_Status,Never Married,Female,0-100+,264
Rajasthan,2007,Social_Status,Widowed/Widower,Female,0-100+,37
Rajasthan,2007,Social_Status,Divorcee,Female,0-100+,13
Rajasthan,2007,Social_Status,Married,Female,0-100+,946
Rajasthan,2007,Social_Status,Never Married,Male,0-100+,960
Rajasthan,2007,Social_Status,Married,Male,0-100+,2112
Rajasthan,2007,Social_Status,Divorcee,Male,0-100+,11
Rajasthan,2007,Social_Status,Widowed/Widower,Male,0-100+,53
Rajasthan,2007,Social_Status,Seperated,Male,0-100+,18
Sikkim,2007,Social_Status,Widowed/Widower,Female,0-100+,5
Sikkim,2007,Social_Status,Divorcee,Female,0-100+,2
Sikkim,2007,Social_Status,Never Married,Female,0-100+,7
Sikkim,2007,Social_Status,Seperated,Female,0-100+,4
Sikkim,2007,Social_Status,Married,Female,0-100+,20
Sikkim,2007,Social_Status,Never Married,Male,0-100+,17
Sikkim,2007,Social_Status,Widowed/Widower,Male,0-100+,7
Sikkim,2007,Social_Status,Seperated,Male,0-100+,9
Sikkim,2007,Social_Status,Divorcee,Male,0-100+,11
Sikkim,2007,Social_Status,Married,Male,0-100+,40
Tamil Nadu,2007,Social_Status,Widowed/Widower,Female,0-100+,303
Tamil Nadu,2007,Social_Status,Divorcee,Female,0-100+,68
Tamil Nadu,2007,Social_Status,Never Married,Female,0-100+,870
Tamil Nadu,2007,Social_Status,Seperated,Female,0-100+,252
Tamil Nadu,2007,Social_Status,Married,Female,0-100+,3631
Tamil Nadu,2007,Social_Status,Widowed/Widower,Male,0-100+,462
Tamil Nadu,2007,Social_Status,Married,Male,0-100+,6277
Tamil Nadu,2007,Social_Status,Never Married,Male,0-100+,1385
Tamil Nadu,2007,Social_Status,Divorcee,Male,0-100+,81
Tamil Nadu,2007,Social_Status,Seperated,Male,0-100+,482
Total (All India),2007,Social_Status,Married,Female,0-100+,30064
Total (All India),2007,Social_Status,Divorcee,Female,0-100+,644
Total (All India),2007,Social_Status,Never Married,Female,0-100+,9009
Total (All India),2007,Social_Status,Widowed/Widower,Female,0-100+,2354
Total (All India),2007,Social_Status,Seperated,Female,0-100+,1271
Total (All India),2007,Social_Status,Married,Male,0-100+,57593
Total (All India),2007,Social_Status,Seperated,Male,0-100+,2077
Total (All India),2007,Social_Status,Widowed/Widower,Male,0-100+,2654
Total (All India),2007,Social_Status,Divorcee,Male,0-100+,526
Total (All India),2007,Social_Status,Never Married,Male,0-100+,16445
Total (States),2007,Social_Status,Never Married,Female,0-100+,8738
Total (States),2007,Social_Status,Divorcee,Female,0-100+,643
Total (States),2007,Social_Status,Widowed/Widower,Female,0-100+,2341
Total (States),2007,Social_Status,Seperated,Female,0-100+,1255
Total (States),2007,Social_Status,Married,Female,0-100+,29531
Total (States),2007,Social_Status,Divorcee,Male,0-100+,525
Total (States),2007,Social_Status,Married,Male,0-100+,56540
Total (States),2007,Social_Status,Never Married,Male,0-100+,16055
Total (States),2007,Social_Status,Seperated,Male,0-100+,2037
Total (States),2007,Social_Status,Widowed/Widower,Male,0-100+,2642
Total (Uts),2007,Social_Status,Divorcee,Female,0-100+,1
Total (Uts),2007,Social_Status,Widowed/Widower,Female,0-100+,13
Total (Uts),2007,Social_Status,Married,Female,0-100+,533
Total (Uts),2007,Social_Status,Never Married,Female,0-100+,271
Total (Uts),2007,Social_Status,Seperated,Female,0-100+,16
Total (Uts),2007,Social_Status,Divorcee,Male,0-100+,1
Total (Uts),2007,Social_Status,Never Married,Male,0-100+,390
Total (Uts),2007,Social_Status,Married,Male,0-100+,1053
Total (Uts),2007,Social_Status,Seperated,Male,0-100+,40
Total (Uts),2007,Social_Status,Widowed/Widower,Male,0-100+,12
Tripura,2007,Social_Status,Divorcee,Female,0-100+,0
Tripura,2007,Social_Status,Married,Female,0-100+,194
Tripura,2007,Social_Status,Never Married,Female,0-100+,80
Tripura,2007,Social_Status,Widowed/Widower,Female,0-100+,12
Tripura,2007,Social_Status,Seperated,Female,0-100+,0
Tripura,2007,Social_Status,Seperated,Male,0-100+,0
Tripura,2007,Social_Status,Married,Male,0-100+,323
Tripura,2007,Social_Status,Widowed/Widower,Male,0-100+,9
Tripura,2007,Social_Status,Never Married,Male,0-100+,87
Tripura,2007,Social_Status,Divorcee,Male,0-100+,0
Uttar Pradesh,2007,Social_Status,Widowed/Widower,Female,0-100+,103
Uttar Pradesh,2007,Social_Status,Never Married,Female,0-100+,373
Uttar Pradesh,2007,Social_Status,Divorcee,Female,0-100+,42
Uttar Pradesh,2007,Social_Status,Married,Female,0-100+,1305
Uttar Pradesh,2007,Social_Status,Seperated,Female,0-100+,50
Uttar Pradesh,2007,Social_Status,Married,Male,0-100+,1253
Uttar Pradesh,2007,Social_Status,Divorcee,Male,0-100+,13
Uttar Pradesh,2007,Social_Status,Never Married,Male,0-100+,599
Uttar Pradesh,2007,Social_Status,Seperated,Male,0-100+,110
Uttar Pradesh,2007,Social_Status,Widowed/Widower,Male,0-100+,79
Uttarakhand,2007,Social_Status,Married,Female,0-100+,75
Uttarakhand,2007,Social_Status,Seperated,Female,0-100+,3
Uttarakhand,2007,Social_Status,Widowed/Widower,Female,0-100+,12
Uttarakhand,2007,Social_Status,Divorcee,Female,0-100+,5
Uttarakhand,2007,Social_Status,Never Married,Female,0-100+,23
Uttarakhand,2007,Social_Status,Divorcee,Male,0-100+,6
Uttarakhand,2007,Social_Status,Never Married,Male,0-100+,33
Uttarakhand,2007,Social_Status,Widowed/Widower,Male,0-100+,11
Uttarakhand,2007,Social_Status,Married,Male,0-100+,75
Uttarakhand,2007,Social_Status,Seperated,Male,0-100+,5
West Bengal,2007,Social_Status,Divorcee,Female,0-100+,155
West Bengal,2007,Social_Status,Married,Female,0-100+,4377
West Bengal,2007,Social_Status,Seperated,Female,0-100+,203
West Bengal,2007,Social_Status,Never Married,Female,0-100+,1208
West Bengal,2007,Social_Status,Widowed/Widower,Female,0-100+,412
West Bengal,2007,Social_Status,Never Married,Male,0-100+,2154
West Bengal,2007,Social_Status,Married,Male,0-100+,5637
West Bengal,2007,Social_Status,Widowed/Widower,Male,0-100+,291
West Bengal,2007,Social_Status,Divorcee,Male,0-100+,75
West Bengal,2007,Social_Status,Seperated,Male,0-100+,348
A & N Islands,2008,Social_Status,Never Married,Female,0-100+,12
A & N Islands,2008,Social_Status,Divorcee,Female,0-100+,0
A & N Islands,2008,Social_Status,Married,Female,0-100+,33
A & N Islands,2008,Social_Status,Seperated,Female,0-100+,0
A & N Islands,2008,Social_Status,Widowed/Widower,Female,0-100+,0
A & N Islands,2008,Social_Status,Seperated,Male,0-100+,0
A & N Islands,2008,Social_Status,Widowed/Widower,Male,0-100+,0
A & N Islands,2008,Social_Status,Divorcee,Male,0-100+,0
A & N Islands,2008,Social_Status,Never Married,Male,0-100+,27
A & N Islands,2008,Social_Status,Married,Male,0-100+,71
Andhra Pradesh,2008,Social_Status,Married,Female,0-100+,3212
Andhra Pradesh,2008,Social_Status,Divorcee,Female,0-100+,110
Andhra Pradesh,2008,Social_Status,Widowed/Widower,Female,0-100+,362
Andhra Pradesh,2008,Social_Status,Never Married,Female,0-100+,834
Andhra Pradesh,2008,Social_Status,Seperated,Female,0-100+,115
Andhra Pradesh,2008,Social_Status,Widowed/Widower,Male,0-100+,442
Andhra Pradesh,2008,Social_Status,Divorcee,Male,0-100+,193
Andhra Pradesh,2008,Social_Status,Married,Male,0-100+,7357
Andhra Pradesh,2008,Social_Status,Seperated,Male,0-100+,196
Andhra Pradesh,2008,Social_Status,Never Married,Male,0-100+,1533
Arunachal Pradesh,2008,Social_Status,Widowed/Widower,Female,0-100+,3
Arunachal Pradesh,2008,Social_Status,Married,Female,0-100+,22
Arunachal Pradesh,2008,Social_Status,Divorcee,Female,0-100+,0
Arunachal Pradesh,2008,Social_Status,Seperated,Female,0-100+,0
Arunachal Pradesh,2008,Social_Status,Never Married,Female,0-100+,8
Arunachal Pradesh,2008,Social_Status,Never Married,Male,0-100+,13
Arunachal Pradesh,2008,Social_Status,Divorcee,Male,0-100+,1
Arunachal Pradesh,2008,Social_Status,Married,Male,0-100+,63
Arunachal Pradesh,2008,Social_Status,Widowed/Widower,Male,0-100+,0
Arunachal Pradesh,2008,Social_Status,Seperated,Male,0-100+,0
Assam,2008,Social_Status,Married,Female,0-100+,579
Assam,2008,Social_Status,Divorcee,Female,0-100+,24
Assam,2008,Social_Status,Never Married,Female,0-100+,249
Assam,2008,Social_Status,Seperated,Female,0-100+,72
Assam,2008,Social_Status,Widowed/Widower,Female,0-100+,95
Assam,2008,Social_Status,Seperated,Male,0-100+,190
Assam,2008,Social_Status,Married,Male,0-100+,1146
Assam,2008,Social_Status,Widowed/Widower,Male,0-100+,91
Assam,2008,Social_Status,Never Married,Male,0-100+,496
Assam,2008,Social_Status,Divorcee,Male,0-100+,47
Bihar,2008,Social_Status,Widowed/Widower,Female,0-100+,21
Bihar,2008,Social_Status,Married,Female,0-100+,256
Bihar,2008,Social_Status,Divorcee,Female,0-100+,10
Bihar,2008,Social_Status,Seperated,Female,0-100+,12
Bihar,2008,Social_Status,Never Married,Female,0-100+,107
Bihar,2008,Social_Status,Seperated,Male,0-100+,27
Bihar,2008,Social_Status,Never Married,Male,0-100+,174
Bihar,2008,Social_Status,Married,Male,0-100+,361
Bihar,2008,Social_Status,Widowed/Widower,Male,0-100+,32
Bihar,2008,Social_Status,Divorcee,Male,0-100+,15
Chandigarh,2008,Social_Status,Widowed/Widower,Female,0-100+,0
Chandigarh,2008,Social_Status,Married,Female,0-100+,16
Chandigarh,2008,Social_Status,Never Married,Female,0-100+,8
Chandigarh,2008,Social_Status,Divorcee,Female,0-100+,1
Chandigarh,2008,Social_Status,Seperated,Female,0-100+,0
Chandigarh,2008,Social_Status,Never Married,Male,0-100+,17
Chandigarh,2008,Social_Status,Widowed/Widower,Male,0-100+,0
Chandigarh,2008,Social_Status,Married,Male,0-100+,41
Chandigarh,2008,Social_Status,Divorcee,Male,0-100+,0
Chandigarh,2008,Social_Status,Seperated,Male,0-100+,0
Chhattisgarh,2008,Social_Status,Seperated,Female,0-100+,15
Chhattisgarh,2008,Social_Status,Married,Female,0-100+,1149
Chhattisgarh,2008,Social_Status,Widowed/Widower,Female,0-100+,148
Chhattisgarh,2008,Social_Status,Never Married,Female,0-100+,379
Chhattisgarh,2008,Social_Status,Divorcee,Female,0-100+,6
Chhattisgarh,2008,Social_Status,Divorcee,Male,0-100+,4
Chhattisgarh,2008,Social_Status,Married,Male,0-100+,2430
Chhattisgarh,2008,Social_Status,Seperated,Male,0-100+,23
Chhattisgarh,2008,Social_Status,Widowed/Widower,Male,0-100+,93
Chhattisgarh,2008,Social_Status,Never Married,Male,0-100+,698
D & N Haveli,2008,Social_Status,Widowed/Widower,Female,0-100+,0
D & N Haveli,2008,Social_Status,Married,Female,0-100+,22
D & N Haveli,2008,Social_Status,Divorcee,Female,0-100+,0
D & N Haveli,2008,Social_Status,Seperated,Female,0-100+,0
D & N Haveli,2008,Social_Status,Never Married,Female,0-100+,6
D & N Haveli,2008,Social_Status,Never Married,Male,0-100+,8
D & N Haveli,2008,Social_Status,Married,Male,0-100+,24
D & N Haveli,2008,Social_Status,Widowed/Widower,Male,0-100+,0
D & N Haveli,2008,Social_Status,Divorcee,Male,0-100+,0
D & N Haveli,2008,Social_Status,Seperated,Male,0-100+,0
Daman & Diu,2008,Social_Status,Seperated,Female,0-100+,0
Daman & Diu,2008,Social_Status,Widowed/Widower,Female,0-100+,3
Daman & Diu,2008,Social_Status,Never Married,Female,0-100+,1
Daman & Diu,2008,Social_Status,Divorcee,Female,0-100+,0
Daman & Diu,2008,Social_Status,Married,Female,0-100+,1
Daman & Diu,2008,Social_Status,Married,Male,0-100+,6
Daman & Diu,2008,Social_Status,Widowed/Widower,Male,0-100+,0
Daman & Diu,2008,Social_Status,Divorcee,Male,0-100+,1
